23.8;4;154;0.025974;2736
23.9;4;154;0.025974;2533
24;4;154;0.025974;2858
24.1;4;154;0.025974;2549
24.2;4;154;0.025974;2529
24.3;4;154;0.025974;2623
24.4;4;154;0.025974;2671
24.5;4;154;0.025974;2645
24.6;4;154;0.025974;2624
24.7;4;154;0.025974;2614
24.8;4;154;0.025974;2629
24.9;4;154;0.025974;2535
25;4;154;0.025974;2484
25.1;4;154;0.025974;2553
25.2;4;154;0.025974;2802
25.3;4;154;0.025974;2689
25.4;4;154;0.025974;2572
25.5;4;154;0.025974;2512
25.6;4;154;0.025974;2748
25.7;4;154;0.025974;2712
25.8;4;154;0.025974;2624
25.9;4;154;0.025974;2627
26;4;154;0.025974;2463
26.1;4;154;0.025974;2635
26.2;4;154;0.025974;2717
26.3;4;154;0.025974;2528
26.4;4;154;0.025974;2531
26.5;4;154;0.025974;2601
26.6;4;154;0.025974;2678
26.7;4;154;0.025974;2793
26.8;4;154;0.025974;2713
26.9;4;154;0.025974;2797
27;4;154;0.025974;2665
27.1;4;154;0.025974;2487
27.2;4;154;0.025974;2624
27.3;4;154;0.025974;2761
27.4;4;154;0.025974;2783
27.5;4;154;0.025974;2505
27.6;4;154;0.025974;2580
27.7;4;154;0.025974;2637
27.8;4;154;0.025974;2567
27.9;4;154;0.025974;2619
28;4;154;0.025974;2824
28.1;4;154;0.025974;2632
28.2;4;154;0.025974;2548
28.3;4;154;0.025974;2514
28.4;4;154;0.025974;2498
28.5;4;154;0.025974;2536
28.6;4;154;0.025974;2495
28.7;4;154;0.025974;2521
28.8;4;154;0.025974;2632
28.9;4;154;0.025974;2776
29;4;154;0.025974;2637
29.1;4;154;0.025974;2910
29.2;4;154;0.025974;2702
29.3;4;154;0.025974;2462
29.4;4;154;0.025974;2567
29.5;4;154;0.025974;2732
29.6;4;154;0.025974;2631
29.7;4;154;0.025974;2523
29.8;4;154;0.025974;2504
29.9;4;154;0.025974;2717
30;4;154;0.025974;2897
30.1;4;154;0.025974;2555
30.2;4;154;0.025974;2496
30.3;4;154;0.025974;2539
30.4;4;154;0.025974;2535
30.5;4;154;0.025974;2575
30.6;4;154;0.025974;2710
30.7;4;154;0.025974;2598
30.8;4;154;0.025974;2597
30.9;4;154;0.025974;2768
31;4;154;0.025974;2601
31.1;4;154;0.025974;2622
31.2;4;149;0.0268456;2609
31.3;4;149;0.0268456;2917
31.4;4;149;0.0268456;2613
31.5;4;149;0.0268456;2585
31.6;4;149;0.0268456;2504
31.7;5;196;0.0255102;33693
31.8;4;123;0.0325203;3075
31.9;4;123;0.0325203;2635
32;4;123;0.0325203;2591
32.1;4;123;0.0325203;3161
32.2;4;123;0.0325203;2717
32.3;4;123;0.0325203;2705
32.4;4;123;0.0325203;2484
32.5;4;123;0.0325203;2793
32.6;4;123;0.0325203;3120
32.7;4;123;0.0325203;2640
32.8;4;100;0.04;2747
32.9;4;100;0.04;2626
33;4;100;0.04;2754
33.1;4;100;0.04;2701
33.2;4;100;0.04;2544
33.3;4;100;0.04;2527
33.4;4;100;0.04;2644
33.5;4;100;0.04;2795
33.6;4;100;0.04;2704
33.7;4;100;0.04;2613
33.8;4;100;0.04;2670
33.9;4;100;0.04;2721
34;7;219;0.0319635;4076
34.1;7;219;0.0319635;3882
34.2;7;219;0.0319635;3972
34.3;7;215;0.0325581;4085
34.4;7;215;0.0325581;4137
34.5;7;215;0.0325581;4059
34.6;7;215;0.0325581;3918
34.7;7;215;0.0325581;3920
34.8;7;215;0.0325581;3996
34.9;7;215;0.0325581;4413
35;7;215;0.0325581;4154
35.1;7;215;0.0325581;4179
35.2;5;111;0.045045;3339
35.3;5;111;0.045045;3431
35.4;5;111;0.045045;3371
35.5;5;111;0.045045;3179
35.6;8;230;0.0347826;4350
35.7;8;230;0.0347826;4802
35.8;8;230;0.0347826;5098
35.9;8;230;0.0347826;4478
36;8;230;0.0347826;4446
36.1;8;230;0.0347826;4422
36.2;8;230;0.0347826;4405
36.3;8;230;0.0347826;4322
36.4;8;226;0.0353982;4818
36.5;8;226;0.0353982;4607
36.6;3;67;0.0447761;2543
36.7;3;67;0.0447761;2325
36.8;3;67;0.0447761;2245
36.9;3;67;0.0447761;2483
37;3;67;0.0447761;2342
37.1;3;67;0.0447761;2150
37.2;3;67;0.0447761;2228
37.3;3;67;0.0447761;2185
37.4;3;67;0.0447761;2150
37.5;3;67;0.0447761;2166
37.6;4;66;0.0606061;2794
37.7;4;66;0.0606061;2463
37.8;4;66;0.0606061;2422
37.9;4;66;0.0606061;2448
38;4;66;0.0606061;2452
38.1;4;66;0.0606061;2484
38.2;4;66;0.0606061;2399
38.3;4;66;0.0606061;2644
38.4;4;66;0.0606061;2488
38.5;4;66;0.0606061;2483
38.6;4;66;0.0606061;2438
38.7;4;66;0.0606061;2521
38.8;4;66;0.0606061;2485
38.9;4;66;0.0606061;2611
39;4;66;0.0606061;2873
39.1;4;66;0.0606061;2429
39.2;4;66;0.0606061;2474
39.3;4;66;0.0606061;2563
39.4;4;66;0.0606061;2453
39.5;4;66;0.0606061;2915
39.6;4;66;0.0606061;2586
39.7;4;66;0.0606061;2534
39.8;4;66;0.0606061;2481
39.9;4;66;0.0606061;2509
40;4;66;0.0606061;2472
40.1;4;66;0.0606061;2689
40.2;4;66;0.0606061;2375
40.3;4;66;0.0606061;2729
40.4;4;66;0.0606061;2439
40.5;4;66;0.0606061;2656
40.6;4;66;0.0606061;2619
40.7;4;66;0.0606061;2371
40.8;4;66;0.0606061;2565
40.9;3;60;0.05;1974
41;3;60;0.05;1799
41.1;3;60;0.05;2045
41.2;3;60;0.05;1927
41.3;3;60;0.05;1972
41.4;3;60;0.05;2011
41.5;3;60;0.05;35026
41.6;3;60;0.05;1919
41.7;3;60;0.05;1948
41.8;3;60;0.05;1929
41.9;3;60;0.05;1940
42;4;106;0.0377358;2637
42.1;4;106;0.0377358;2420
42.2;4;106;0.0377358;2514
42.3;4;106;0.0377358;2688
42.4;4;106;0.0377358;2510
42.5;4;106;0.0377358;2839
42.6;4;106;0.0377358;2664
42.7;4;106;0.0377358;2770
42.8;4;106;0.0377358;2483
42.9;4;106;0.0377358;2464
43;4;106;0.0377358;2776
43.1;4;106;0.0377358;2511
43.2;4;106;0.0377358;2661
43.3;4;106;0.0377358;2538
43.4;4;106;0.0377358;2472
43.5;4;106;0.0377358;2658
43.6;4;106;0.0377358;2470
43.7;4;106;0.0377358;2752
43.8;4;106;0.0377358;2436
43.9;4;106;0.0377358;2465
44;4;106;0.0377358;2428
44.1;4;106;0.0377358;2637
44.2;4;106;0.0377358;2664
44.3;4;106;0.0377358;2447
44.4;4;106;0.0377358;2622
44.5;4;106;0.0377358;2523
44.6;4;106;0.0377358;2776
44.7;4;106;0.0377358;2441
44.8;4;106;0.0377358;2520
44.9;4;106;0.0377358;2555
45;4;106;0.0377358;2660
45.1;4;106;0.0377358;2504
45.2;4;106;0.0377358;2582
45.3;4;106;0.0377358;2641
45.4;4;106;0.0377358;2413
45.5;4;106;0.0377358;2552
45.6;4;106;0.0377358;2531
45.7;4;106;0.0377358;2597
45.8;4;106;0.0377358;2562
45.9;4;106;0.0377358;2554
46;4;106;0.0377358;2472
46.1;4;106;0.0377358;2379
46.2;4;106;0.0377358;2446
46.3;4;106;0.0377358;2505
46.4;4;106;0.0377358;2641
46.5;4;106;0.0377358;2927
46.6;4;106;0.0377358;2593
46.7;4;106;0.0377358;2632
46.8;4;106;0.0377358;2516
46.9;4;106;0.0377358;2712
47;4;106;0.0377358;2588
47.1;4;106;0.0377358;2537
47.2;4;106;0.0377358;3019
47.3;4;106;0.0377358;2356
47.4;4;106;0.0377358;2567
47.5;4;106;0.0377358;2492
47.6;4;106;0.0377358;2531
47.7;4;106;0.0377358;2528
47.8;4;106;0.0377358;2764
47.9;4;106;0.0377358;2653
48;4;106;0.0377358;2511
48.1;4;106;0.0377358;2559
48.2;4;106;0.0377358;2787
48.3;4;106;0.0377358;2482
48.4;4;106;0.0377358;2566
48.5;4;106;0.0377358;2817
48.6;4;106;0.0377358;2656
48.7;4;106;0.0377358;3000
48.8;4;106;0.0377358;2486
48.9;4;106;0.0377358;2580
49;4;106;0.0377358;2600
49.1;4;106;0.0377358;2612
49.2;4;106;0.0377358;2536
49.3;4;106;0.0377358;2738
49.4;4;106;0.0377358;2573
49.5;4;106;0.0377358;2530
49.6;4;106;0.0377358;2588
49.7;4;106;0.0377358;2389
49.8;4;106;0.0377358;2652
49.9;4;106;0.0377358;2844
50;4;106;0.0377358;2454
50.1;4;106;0.0377358;2647
50.2;4;106;0.0377358;2420
50.3;4;106;0.0377358;2516
50.4;4;106;0.0377358;2851
50.5;4;106;0.0377358;2630
50.6;6;162;0.037037;3372
50.7;6;162;0.037037;3532
50.8;6;162;0.037037;3755
50.9;6;162;0.037037;3483
51;6;162;0.037037;3537
51.1;6;157;0.0382166;3286
51.2;6;157;0.0382166;3252
51.3;6;157;0.0382166;3221
51.4;6;157;0.0382166;3104
51.5;6;157;0.0382166;33998
51.6;7;204;0.0343137;3901
51.7;7;204;0.0343137;3847
51.8;7;204;0.0343137;3837
51.9;7;204;0.0343137;4159
52;7;204;0.0343137;3826
52.1;7;199;0.0351759;3852
52.2;7;199;0.0351759;3712
52.3;7;199;0.0351759;4394
52.4;7;199;0.0351759;4075
52.5;7;199;0.0351759;3856
52.6;6;150;0.04;3351
52.7;7;173;0.0404624;4269
52.8;7;173;0.0404624;4041
52.9;7;173;0.0404624;3861
53;7;173;0.0404624;3970
53.1;7;173;0.0404624;4125
53.2;7;173;0.0404624;4061
53.3;7;173;0.0404624;3983
53.4;7;173;0.0404624;3933
53.5;7;173;0.0404624;3915
53.6;7;173;0.0404624;3983
53.7;7;173;0.0404624;4442
53.8;7;194;0.0360825;4715
53.9;7;194;0.0360825;4679
54;7;194;0.0360825;4390
54.1;7;194;0.0360825;4620
54.2;7;194;0.0360825;4304
54.3;7;194;0.0360825;4223
54.4;7;194;0.0360825;4356
54.5;7;194;0.0360825;4709
54.6;7;194;0.0360825;4618
54.7;7;194;0.0360825;4248
54.8;8;196;0.0408163;4597
54.9;8;196;0.0408163;4608
55;8;196;0.0408163;4783
55.1;8;196;0.0408163;5312
55.2;8;192;0.0416667;4891
55.3;8;192;0.0416667;4772
55.4;8;192;0.0416667;4705
55.5;8;192;0.0416667;4847
55.6;8;192;0.0416667;4533
55.7;8;192;0.0416667;4726
55.8;8;192;0.0416667;4587
55.9;8;192;0.0416667;5194
56;8;192;0.0416667;4717
56.1;8;192;0.0416667;4634
56.2;9;207;0.0434783;5544
56.3;9;203;0.044335;5191
56.4;9;203;0.044335;5187
56.5;9;203;0.044335;4973
56.6;9;203;0.044335;5501
56.7;9;203;0.044335;5109
56.8;9;203;0.044335;5096
56.9;9;203;0.044335;5158
57;9;203;0.044335;4939
57.1;9;203;0.044335;5087
57.2;9;203;0.044335;5461
57.3;10;218;0.0458716;5641
57.4;10;218;0.0458716;5622
57.5;4;68;0.0588235;2824
57.6;4;68;0.0588235;2520
57.7;4;68;0.0588235;2469
57.8;4;68;0.0588235;2648
57.9;4;68;0.0588235;2568
58;4;68;0.0588235;2590
58.1;4;68;0.0588235;2482
58.2;4;68;0.0588235;2469
58.3;4;68;0.0588235;2803
58.4;4;68;0.0588235;2637
58.5;4;57;0.0701754;2528
58.6;5;59;0.0847458;2788
58.7;5;59;0.0847458;2936
58.8;5;59;0.0847458;3061
58.9;5;59;0.0847458;2837
59;5;59;0.0847458;2665
59.1;5;59;0.0847458;3400
59.2;5;59;0.0847458;2802
59.3;5;59;0.0847458;2879
59.4;5;59;0.0847458;2941
59.5;5;59;0.0847458;2884
59.6;5;59;0.0847458;2799
59.7;5;59;0.0847458;2768
59.8;5;59;0.0847458;2640
59.9;5;59;0.0847458;3280
60;5;59;0.0847458;2901
60.1;5;59;0.0847458;3086
60.2;5;59;0.0847458;2814
60.3;5;59;0.0847458;2790
60.4;5;59;0.0847458;2835
60.5;5;59;0.0847458;2776
60.6;5;59;0.0847458;2953
60.7;5;59;0.0847458;3362
60.8;5;59;0.0847458;2999
60.9;5;59;0.0847458;2741
61;5;59;0.0847458;3224
61.1;5;59;0.0847458;2825
61.2;5;59;0.0847458;2833
61.3;5;59;0.0847458;3202
61.4;5;59;0.0847458;3221
61.5;5;59;0.0847458;3316
61.6;5;59;0.0847458;3232
61.7;5;59;0.0847458;2889
61.8;5;59;0.0847458;3111
61.9;5;59;0.0847458;3136
62;5;59;0.0847458;3108
62.1;7;158;0.0443038;4670
62.2;7;158;0.0443038;4399
62.3;7;158;0.0443038;5203
62.4;6;95;0.0631579;3822
62.5;6;95;0.0631579;3719
62.6;6;95;0.0631579;3739
62.7;6;95;0.0631579;3811
62.8;8;194;0.0412371;4740
62.9;4;59;0.0677966;2739
63;4;59;0.0677966;3242
63.1;4;59;0.0677966;2764
63.2;4;59;0.0677966;2789
63.3;4;59;0.0677966;2847
63.4;4;59;0.0677966;2998
63.5;4;59;0.0677966;2867
63.6;4;59;0.0677966;2999
63.7;4;59;0.0677966;2950
63.8;4;59;0.0677966;2794
63.9;4;59;0.0677966;2881
64;4;59;0.0677966;2880
64.1;4;59;0.0677966;2722
64.2;4;59;0.0677966;2952
64.3;4;59;0.0677966;2881
64.4;4;59;0.0677966;2687
64.5;4;59;0.0677966;2704
64.6;4;59;0.0677966;3144
64.7;4;59;0.0677966;2816
64.8;4;59;0.0677966;2942
64.9;4;59;0.0677966;2776
65;4;59;0.0677966;2852
65.1;4;59;0.0677966;2880
65.2;4;59;0.0677966;2964
65.3;4;59;0.0677966;2899
65.4;4;59;0.0677966;2925
65.5;4;59;0.0677966;2735
65.6;4;59;0.0677966;3064
65.7;4;59;0.0677966;2786
65.8;4;59;0.0677966;3034
65.9;4;59;0.0677966;2769
66;4;59;0.0677966;2800
66.1;4;59;0.0677966;2731
66.2;4;59;0.0677966;2764
66.3;4;59;0.0677966;2811
66.4;4;59;0.0677966;2925
66.5;4;59;0.0677966;2870
66.6;4;59;0.0677966;2719
66.7;4;59;0.0677966;2606
66.8;4;59;0.0677966;2755
66.9;4;59;0.0677966;2847
67;4;59;0.0677966;2850
67.1;4;59;0.0677966;2729
67.2;4;59;0.0677966;2824
67.3;4;59;0.0677966;2746
67.4;4;59;0.0677966;2611
67.5;4;59;0.0677966;4271
67.6;4;59;0.0677966;4273
67.7;4;59;0.0677966;3936
67.8;4;59;0.0677966;3174
67.9;4;59;0.0677966;3151
68;4;59;0.0677966;2820
68.1;4;59;0.0677966;2710
68.2;4;59;0.0677966;2689
68.3;4;59;0.0677966;33012
68.4;4;59;0.0677966;2858
68.5;4;59;0.0677966;2588
68.6;4;59;0.0677966;2705
68.7;4;59;0.0677966;2656
68.8;4;59;0.0677966;2917
68.9;4;59;0.0677966;2540
69;4;59;0.0677966;2481
69.1;4;59;0.0677966;2928
69.2;4;59;0.0677966;2832
69.3;4;59;0.0677966;2572
69.4;4;59;0.0677966;2998
69.5;4;59;0.0677966;2634
69.6;4;59;0.0677966;2488
69.7;4;59;0.0677966;2448
69.8;4;59;0.0677966;2519
69.9;4;59;0.0677966;2420
70;4;59;0.0677966;2750
70.1;4;59;0.0677966;2448
70.2;4;59;0.0677966;2604
70.3;4;59;0.0677966;2599
70.4;4;59;0.0677966;2518
70.5;4;59;0.0677966;2515
70.6;4;59;0.0677966;2454
70.7;4;59;0.0677966;2650
70.8;4;59;0.0677966;2435
70.9;4;59;0.0677966;2499
71;4;59;0.0677966;2429
71.1;4;59;0.0677966;36034
71.2;4;59;0.0677966;30932
71.3;4;59;0.0677966;2661
71.4;4;59;0.0677966;2493
71.5;5;61;0.0819672;2831
71.6;5;61;0.0819672;2926
71.7;5;61;0.0819672;2770
71.8;5;61;0.0819672;2704
71.9;5;61;0.0819672;2786
72;5;61;0.0819672;2821
72.1;5;56;0.0892857;2996
72.2;5;56;0.0892857;3074
72.3;5;56;0.0892857;2888
72.4;5;56;0.0892857;2880
72.5;6;103;0.0582524;3132
72.6;6;103;0.0582524;3326
72.7;6;103;0.0582524;3570
72.8;6;103;0.0582524;3657
72.9;6;103;0.0582524;3266
73;6;103;0.0582524;3113
73.1;6;103;0.0582524;3327
73.2;6;103;0.0582524;3180
73.3;6;103;0.0582524;3452
73.4;6;103;0.0582524;3140
73.5;6;103;0.0582524;3088
73.6;6;103;0.0582524;3151
73.7;6;103;0.0582524;2982
73.8;6;103;0.0582524;3185
73.9;6;103;0.0582524;3349
74;6;103;0.0582524;3114
74.1;6;103;0.0582524;3283
74.2;6;103;0.0582524;3340
74.3;6;103;0.0582524;2995
74.4;6;103;0.0582524;3562
74.5;6;103;0.0582524;3293
74.6;6;103;0.0582524;3328
74.7;6;124;0.0483871;3932
74.8;6;124;0.0483871;3425
74.9;6;124;0.0483871;3496
75;6;124;0.0483871;3562
75.1;6;124;0.0483871;3644
75.2;6;124;0.0483871;3548
75.3;6;124;0.0483871;3929
75.4;6;124;0.0483871;3559
75.5;6;124;0.0483871;3516
75.6;6;124;0.0483871;3426
75.7;7;126;0.0555556;3739
75.8;7;126;0.0555556;3666
75.9;7;126;0.0555556;4095
76;7;126;0.0555556;4110
76.1;7;126;0.0555556;3772
76.2;7;126;0.0555556;3937
76.3;7;126;0.0555556;3957
76.4;7;126;0.0555556;3784
76.5;7;126;0.0555556;3903
76.6;7;126;0.0555556;4196
76.7;7;126;0.0555556;4282
76.8;7;126;0.0555556;3892
76.9;7;126;0.0555556;3787
77;7;126;0.0555556;3797
77.1;7;126;0.0555556;3831
77.2;7;122;0.057377;4129
77.3;7;122;0.057377;3945
77.4;7;122;0.057377;3890
77.5;7;122;0.057377;4359
77.6;7;122;0.057377;4062
77.7;7;122;0.057377;4009
77.8;7;122;0.057377;3688
77.9;7;122;0.057377;3763
78;7;122;0.057377;4076
78.1;7;122;0.057377;3979
78.2;8;137;0.0583942;4362
78.3;8;137;0.0583942;4598
78.4;8;137;0.0583942;4452
78.5;8;137;0.0583942;4460
78.6;8;137;0.0583942;4917
78.7;8;137;0.0583942;4837
78.8;8;137;0.0583942;4598
78.9;8;137;0.0583942;4267
79;8;137;0.0583942;4505
79.1;8;137;0.0583942;4275
79.2;8;137;0.0583942;4487
79.3;8;137;0.0583942;4493
79.4;8;137;0.0583942;4492
79.5;6;117;0.0512821;3875
79.6;6;117;0.0512821;3721
79.7;6;117;0.0512821;3535
79.8;6;117;0.0512821;3642
79.9;6;117;0.0512821;4057
80;6;117;0.0512821;3726
80.1;6;117;0.0512821;3775
80.2;6;117;0.0512821;3816
80.3;6;117;0.0512821;4030
80.4;6;117;0.0512821;3553
80.5;6;106;0.0566038;3413
80.6;6;106;0.0566038;3494
80.7;6;106;0.0566038;3938
80.8;6;106;0.0566038;3450
80.9;6;106;0.0566038;3427
81;6;106;0.0566038;3317
81.1;6;106;0.0566038;36152
81.2;6;106;0.0566038;3625
81.3;6;106;0.0566038;3438
81.4;6;106;0.0566038;3516
81.5;6;106;0.0566038;3427
81.6;6;106;0.0566038;3395
81.7;6;106;0.0566038;3337
81.8;6;106;0.0566038;3691
81.9;6;106;0.0566038;3441
82;6;106;0.0566038;4043
82.1;6;106;0.0566038;3516
82.2;6;106;0.0566038;3304
82.3;6;106;0.0566038;3524
82.4;6;106;0.0566038;20176
82.5;6;106;0.0566038;3780
82.6;6;106;0.0566038;3787
82.7;6;106;0.0566038;3817
82.8;6;106;0.0566038;3507
82.9;6;106;0.0566038;3783
83;6;106;0.0566038;3899
83.1;6;106;0.0566038;3453
83.2;6;106;0.0566038;3671
83.3;6;106;0.0566038;3567
83.4;6;106;0.0566038;3675
83.5;6;106;0.0566038;3597
83.6;6;106;0.0566038;3559
83.7;6;106;0.0566038;3396
83.8;6;106;0.0566038;3682
83.9;6;106;0.0566038;3735
84;6;106;0.0566038;3451
84.1;6;106;0.0566038;4267
84.2;6;106;0.0566038;3580
84.3;7;129;0.0542636;4432
84.4;8;165;0.0484848;5021
84.5;8;165;0.0484848;4859
84.6;8;165;0.0484848;4829
84.7;8;165;0.0484848;4593
84.8;8;165;0.0484848;4534
84.9;8;165;0.0484848;4611
85;8;164;0.0487805;4853
85.1;8;164;0.0487805;4486
85.2;8;164;0.0487805;4606
85.3;8;164;0.0487805;4728
85.4;8;164;0.0487805;4782
85.5;8;164;0.0487805;4731
85.6;8;164;0.0487805;4831
85.7;8;164;0.0487805;4978
85.8;8;164;0.0487805;5268
85.9;9;166;0.0542169;4936
86;9;166;0.0542169;5362
86.1;9;166;0.0542169;4844
86.2;9;166;0.0542169;4957
86.3;9;166;0.0542169;4843
